"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object) DirectMethodHandle$Holder","17","< 0.1","11","2620"
"java.lang.StringConcatHelper.prepend(long, byte[], String, String) StringConcatHelper.java","64","< 0.1","15","2620"
"java.nio.ByteBuffer.limit(int) ByteBuffer.java","27","< 0.1","10","2620"
"java.nio.ByteBuffer.put(ByteBuffer) ByteBuffer.java","146","< 0.1","24","2620"
"java.nio.ByteBuffer.putBuffer(int, ByteBuffer, int, int) ByteBuffer.java","73","< 0.1","24","2620"
"java.nio.MappedByteBuffer.position(int) MappedByteBuffer.java","45","< 0.1","13","2620"
"java.nio.MappedByteBuffer.position(int) MappedByteBuffer.java","32","< 0.1","13","2620"
"java.util.concurrent.atomic.AtomicInteger.incrementAndGet() AtomicInteger.java","6","< 0.1","6","2620"
"java.util.ResourceBundle$CacheKey.equals(Object) ResourceBundle.java","74","< 0.1","40","2620"
"java.util.ResourceBundle$CacheKey.hashCode() ResourceBundle.java","43","< 0.1","17","2620"
"jdk.internal.misc.ScopedMemoryAccess.copyMemory(MemorySessionImpl, MemorySessionImpl, Object, long, Object, long, long) ScopedMemoryAccess.java","37","< 0.1","12","2620"
"jdk.internal.misc.ScopedMemoryAccess.copyMemoryInternal(MemorySessionImpl, MemorySessionImpl, Object, long, Object, long, long) ScopedMemoryAccess.java","24","< 0.1","16","2620"
"org.apache.catalina.connector.OutputBuffer.clear(Buffer) OutputBuffer.java","60","< 0.1","17","2620"
"org.apache.catalina.connector.Request.isAsync() Request.java","5","< 0.1","5","2620"
"org.apache.catalina.connector.Request.setAsyncSupported(boolean) Request.java","5","< 0.1","5","2620"
"org.apache.catalina.core.ApplicationFilterFactory.matchDispatcher(FilterMap, DispatcherType) ApplicationFilterFactory.java","5","< 0.1","5","2620"
"org.apache.catalina.core.ContainerBase.getAccessLog() ContainerBase.java","5","< 0.1","5","2620"
"org.apache.catalina.core.StandardPipeline.isAsyncSupported() StandardPipeline.java","6","< 0.1","6","2620"
"org.apache.coyote.AbstractProtocol$ConnectionHandler.getLog() AbstractProtocol.java","7","< 0.1","7","2620"
"org.apache.coyote.Response.action(ActionCode, Object) Response.java","3149","1","11","2620"
"org.apache.tomcat.util.buf.MessageBytes.setChars(char[], int, int) MessageBytes.java","5","< 0.1","5","2620"
"org.apache.tomcat.util.http.MimeHeaders.clear() MimeHeaders.java","195","< 0.1","25","2620"
"sun.nio.ch.SelectionKeyImpl.readyOps() SelectionKeyImpl.java","25","< 0.1","17","2620"
"sun.nio.ch.SelectorImpl.processDeregisterQueue() SelectorImpl.java","23","< 0.1","15","2620"
"java.io.Reader.<init>() Reader.java","6","< 0.1","6","2614"
"java.util.HashMap.<init>() HashMap.java","18","< 0.1","12","2614"
"java.util.HashSet.add(Object) HashSet.java","157","< 0.1","13","2614"
"org.apache.coyote.AbstractProtocol.isPaused() AbstractProtocol.java","6","< 0.1","6","2614"
"org.apache.tomcat.util.net.SocketWrapperBase.transfer(ByteBuffer, ByteBuffer) SocketWrapperBase.java","111","< 0.1","14","2614"
"java.lang.System.getSecurityManager() System.java","5","< 0.1","5","2573"
"java.util.Arrays.copyOf(Object[], int) Arrays.java","17","< 0.1","16","2413"
"java.lang.invoke.VarForm.getMemberName(int) VarForm.java","6","< 0.1","6","2383"
"java.lang.invoke.VarHandle.checkAccessModeThenIsDirect(VarHandle$AccessDescriptor) VarHandle.java","6","< 0.1","6","2383"
"java.lang.String.endsWith(String) String.java","56","< 0.1","20","2343"
