"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.util.HashMap.put(Object, Object) HashMap.java","215","< 0.1","33","4457"
"java.util.concurrent.locks.ReentrantReadWriteLock.readLock() ReentrantReadWriteLock.java","9","< 0.1","9","4431"
"java.util.Collections$UnmodifiableCollection.size() Collections.java","9","< 0.1","9","4358"
"java.lang.String.<init>(char[], int, int) String.java","132","< 0.1","30","4354"
"java.lang.String.<init>(char[], int, int, Void) String.java","53","< 0.1","20","4354"
"java.lang.String.checkBoundsOffCount(int, int, int) String.java","28","< 0.1","19","4354"
"java.lang.String.rangeCheck(char[], int, int) String.java","48","< 0.1","19","4354"
"java.lang.StringUTF16.compress(char[], int, int) StringUTF16.java","33","< 0.1","30","4354"
"org.springframework.web.servlet.mvc.condition.AbstractRequestCondition.hashCode() AbstractRequestCondition.java","105","< 0.1","17","4354"
"java.nio.charset.CharsetDecoder.decode(ByteBuffer, CharBuffer, boolean) CharsetDecoder.java","287","< 0.1","32","4352"
"java.util.LinkedHashMap$LinkedHashIterator.<init>(LinkedHashMap) LinkedHashMap.java","9","< 0.1","9","4352"
"java.nio.ByteBuffer.<init>(int, int, int, int, byte[], int, MemorySegment) ByteBuffer.java","145","< 0.1","20","4351"
"java.lang.String.indexOf(int, int) String.java","28","< 0.1","18","4350"
"java.lang.StringLatin1.indexOf(byte[], int, int) StringLatin1.java","10","< 0.1","9","4350"
"java.util.ArrayList.grow(int) ArrayList.java","28","< 0.1","28","4349"
"java.util.concurrent.ConcurrentHashMap.containsKey(Object) ConcurrentHashMap.java","64","< 0.1","18","4349"
"org.apache.catalina.connector.Request.removeAttribute(String) Request.java","301","< 0.1","44","4349"
"org.apache.catalina.connector.RequestFacade.removeAttribute(String) RequestFacade.java","338","< 0.1","28","4349"
"java.util.HashSet.isEmpty() HashSet.java","9","< 0.1","9","4348"
"org.apache.tomcat.util.http.MimeHeaders.values(String) MimeHeaders.java","432","< 0.1","43","4344"
"org.apache.tomcat.util.http.ValuesEnumerator.<init>(MimeHeaders, String) MimeHeaders.java","388","< 0.1","20","4344"
"org.apache.tomcat.util.http.parser.HttpParser.skipLws(Reader) HttpParser.java","139","< 0.1","36","4340"
"java.lang.String.compareTo(Object) String.java","43","< 0.1","15","4188"
"java.lang.Double.doubleToLongBits(double) Double.java","8","< 0.1","8","4152"
"java.util.HashMap.resize() HashMap.java","30","< 0.1","30","3745"
"java.lang.ThreadLocal.set(Object) ThreadLocal.java","125","< 0.1","16","3730"
"java.lang.ThreadLocal.set(Thread, Object) ThreadLocal.java","109","< 0.1","16","3730"
"java.nio.ByteBuffer.wrap(byte[], int, int) ByteBuffer.java","181","< 0.1","37","3730"
"java.nio.CharBuffer.<init>(int, int, int, int, char[], int, MemorySegment) CharBuffer.java","126","< 0.1","17","3730"
"java.nio.CharBuffer.allocate(int) CharBuffer.java","196","< 0.1","35","3730"
"java.nio.CharBuffer.flip() CharBuffer.java","7","< 0.1","7","3730"
"java.nio.CharBuffer.length() CharBuffer.java","8","< 0.1","8","3730"
"java.nio.charset.Charset.decode(ByteBuffer) Charset.java","871","0.2","43","3730"
"java.nio.charset.CharsetDecoder.decode(ByteBuffer) CharsetDecoder.java","521","0.1","51","3730"
"java.nio.charset.CharsetDecoder.flush(CharBuffer) CharsetDecoder.java","8","< 0.1","8","3730"
"java.nio.charset.CharsetDecoder.onMalformedInput(CodingErrorAction) CharsetDecoder.java","8","< 0.1","8","3730"
"java.nio.charset.CharsetDecoder.onUnmappableCharacter(CodingErrorAction) CharsetDecoder.java","8","< 0.1","8","3730"
"java.nio.HeapByteBuffer.<init>(byte[], int, int, MemorySegment) HeapByteBuffer.java","143","< 0.1","18","3730"
"java.nio.HeapCharBuffer.<init>(int, int, MemorySegment) HeapCharBuffer.java","160","< 0.1","34","3730"
"org.apache.tomcat.util.buf.ByteChunk.toString() ByteChunk.java","1308","0.3","17","3730"
"org.apache.tomcat.util.buf.ByteChunk.toStringInternal() ByteChunk.java","1273","0.3","80","3730"
"org.apache.tomcat.util.buf.StringCache.toString(ByteChunk) StringCache.java","1290","0.3","17","3730"
"org.springframework.http.HttpMethod.matches(String) HttpMethod.java","24","< 0.1","16","3730"
"sun.nio.cs.ThreadLocalCoders.decoderFor(Object) ThreadLocalCoders.java","290","< 0.1","26","3730"
"sun.nio.cs.ThreadLocalCoders$Cache.forName(Object) ThreadLocalCoders.java","256","< 0.1","33","3730"
"java.util.ArrayList.grow() ArrayList.java","41","< 0.1","17","3728"
"java.util.LinkedHashMap.<init>(int) LinkedHashMap.java","74","< 0.1","17","3728"
"java.nio.HeapByteBuffer.put(ByteBuffer) HeapByteBuffer.java","251","< 0.1","25","3727"
"com.fasterxml.jackson.databind.SerializationConfig.isEnabled(SerializationFeature) SerializationConfig.java","8","< 0.1","8","3726"
"java.util.LinkedHashMap.clear() LinkedHashMap.java","23","< 0.1","15","3726"
"org.springframework.http.HttpHeaders.getFirst(String) HttpHeaders.java","456","0.1","19","3726"
"org.springframework.http.MediaType.isCompatibleWith(MediaType) MediaType.java","75","< 0.1","16","3726"
"org.springframework.http.server.ServletServerHttpResponse.getHeaders() ServletServerHttpResponse.java","7","< 0.1","7","3726"
"org.springframework.http.server.ServletServerHttpResponse$ServletResponseHttpHeaders.getFirst(String) ServletServerHttpResponse.java","553","0.1","30","3726"
"org.springframework.util.MimeType.isCompatibleWith(MimeType) MimeType.java","59","< 0.1","22","3726"
"org.springframework.web.context.request.async.StandardServletAsyncWebRequest.isAsyncStarted() StandardServletAsyncWebRequest.java","7","< 0.1","7","3726"
"java.util.HashSet.<init>() HashSet.java","96","< 0.1","45","3722"
"java.nio.MappedByteBuffer.flip() MappedByteBuffer.java","41","< 0.1","16","3721"
"java.nio.MappedByteBuffer.flip() MappedByteBuffer.java","24","< 0.1","16","3721"
"java.nio.MappedByteBuffer.limit(int) MappedByteBuffer.java","58","< 0.1","16","3721"
"java.nio.MappedByteBuffer.limit(int) MappedByteBuffer.java","42","< 0.1","16","3721"
"java.nio.MappedByteBuffer.rewind() MappedByteBuffer.java","42","< 0.1","17","3721"
"java.nio.MappedByteBuffer.rewind() MappedByteBuffer.java","25","< 0.1","16","3721"
