"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.eclipse.jetty.io.WriteFlusher.write(Callback, SocketAddress, ByteBuffer[]) WriteFlusher.java","939","0.5","26","1618"
"org.eclipse.jetty.io.ManagedSelector.nioSelect(Selector, boolean) ManagedSelector.java","896","0.2","21","3241"
"sun.nio.ch.SelectorImpl.select() SelectorImpl.java","875","0.2","20","3241"
"java.time.format.DateTimeFormatterBuilder$NumberPrinterParser.format(DateTimePrintContext, StringBuilder) DateTimeFormatterBuilder.java","874","< 0.1","216","17798"
"org.eclipse.jetty.server.Request.setMetaData(MetaData$Request) Request.java","862","0.5","123","1618"
"sun.nio.ch.SelectorImpl.lockAndDoSelect(Consumer, long) SelectorImpl.java","855","0.2","29","3241"
"org.eclipse.jetty.server.HttpChannelState.lock() HttpChannelState.java","840","< 0.1","187","42069"
"sun.nio.ch.KQueueSelectorImpl.doSelect(Consumer, long) KQueueSelectorImpl.java","798","0.2","119","3241"
"org.eclipse.jetty.io.ManagedSelector$SelectorProducer.processUpdates() ManagedSelector.java","797","0.2","108","3240"
"org.eclipse.jetty.server.HttpChannelOverHttp.recycle() HttpChannelOverHttp.java","736","0.4","13","1618"
"java.util.concurrent.locks.ReentrantLock$NonfairSync.initialTryLock() ReentrantLock.java","733","< 0.1","490","100429"
"sun.nio.ch.SocketChannelImpl.read(ByteBuffer) SocketChannelImpl.java","728","0.1","167","4855"
"org.eclipse.jetty.server.HttpChannel.recycle() HttpChannel.java","718","0.4","24","1618"
"java.time.ZonedDateTime.ofInstant(Instant, ZoneId) ZonedDateTime.java","714","0.2","32","3236"
"org.eclipse.jetty.http.HttpGenerator.putTo(HttpField, ByteBuffer) HttpGenerator.java","707","0.1","56","6472"
"java.nio.DirectByteBuffer.ix(int) DirectByteBuffer.java","679","< 0.1","679","279913"
"org.eclipse.jetty.server.BlockingContentProducer.consumeAll() BlockingContentProducer.java","675","0.4","14","1618"
"java.time.ZonedDateTime.create(long, int, ZoneId) ZonedDateTime.java","666","0.2","49","3236"
"org.eclipse.jetty.server.Request.getHeaderNames() Request.java","643","0.3","8","1618"
"org.eclipse.jetty.server.AsyncContentProducer.consumeAll() AsyncContentProducer.java","640","0.3","28","1618"
"org.eclipse.jetty.io.WriteFlusher.flush(SocketAddress, ByteBuffer[]) WriteFlusher.java","635","0.3","32","1618"
"org.eclipse.jetty.http.HttpFields.getFieldNames() HttpFields.java","635","0.3","13","1618"
"org.eclipse.jetty.http.HttpFields.getFieldNamesCollection() HttpFields.java","617","0.3","27","1618"
"java.time.format.DateTimePrintContext.getValue(TemporalField) DateTimePrintContext.java","585","< 0.1","112","24270"
"org.eclipse.jetty.server.Response.isCommitted() Response.java","571","0.1","34","4854"
"org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy.selectSubStrategy(Runnable, boolean) AdaptiveExecutionStrategy.java","551","0.3","29","1619"
"java.time.LocalDateTime.ofEpochSecond(long, int, ZoneOffset) LocalDateTime.java","545","0.1","51","3236"
"java.time.format.DateTimeFormatterBuilder$FractionPrinterParser.format(DateTimePrintContext, StringBuilder) DateTimeFormatterBuilder.java","543","0.3","36","1618"
"java.time.format.DateTimePrintContext.<init>(TemporalAccessor, DateTimeFormatter) DateTimePrintContext.java","541","0.1","15","3236"
"org.eclipse.jetty.server.HttpConnection$SendCallback.onCompleteSuccess() HttpConnection.java","541","0.3","20","1618"
"org.eclipse.jetty.io.SocketChannelEndPoint.flush(ByteBuffer[]) SocketChannelEndPoint.java","538","0.3","29","1618"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator._flushBuffer() UTF8JsonGenerator.java","538","0.3","8","1618"
"org.eclipse.jetty.server.Request.recycle() Request.java","536","0.3","31","1618"
"org.eclipse.jetty.io.ArrayByteBufferPool.release(ByteBuffer) ArrayByteBufferPool.java","535","0.1","61","3236"
"org.eclipse.jetty.util.ArrayTrie.lookup(int, char) ArrayTrie.java","530","< 0.1","530","218377"
"org.eclipse.jetty.server.HttpOutput.write(byte[], int, int) HttpOutput.java","529","0.3","48","1618"
"java.time.format.DateTimePrintContext.adjust(TemporalAccessor, DateTimeFormatter) DateTimePrintContext.java","525","0.1","60","3236"
"org.eclipse.jetty.server.HttpChannelOverHttp.failAllContent(Throwable) HttpChannelOverHttp.java","505","0.3","27","1618"
"java.time.ZonedDateTime.getLong(TemporalField) ZonedDateTime.java","473","< 0.1","122","24270"
"org.eclipse.jetty.http.HttpGenerator.putSanitisedValue(String, ByteBuffer) HttpGenerator.java","471","0.2","123","1618"
"org.eclipse.jetty.io.SelectableChannelEndPoint.updateKey() SelectableChannelEndPoint.java","462","0.1","47","3238"
"com.fasterxml.jackson.databind.ObjectWriter.createGenerator(OutputStream, JsonEncoding) ObjectWriter.java","462","0.2","17","1618"
"java.nio.channels.SocketChannel.write(ByteBuffer[]) SocketChannel.java","454","0.2","8","1618"
"sun.nio.ch.SocketChannelImpl.write(ByteBuffer[], int, int) SocketChannelImpl.java","445","0.2","57","1618"
"io.dropwizard.metrics.servlets.HealthCheckServlet.runHealthChecks() HealthCheckServlet.java","439","0.2","8","1618"
"org.eclipse.jetty.server.HttpOutput.onWriteComplete(boolean, Throwable) HttpOutput.java","437","0.2","28","1618"
"org.eclipse.jetty.io.AbstractConnection.fillInterested() AbstractConnection.java","434","0.2","15","1619"
"com.codahale.metrics.health.HealthCheckRegistry.runHealthChecks(HealthCheckFilter) HealthCheckRegistry.java","431","0.2","62","1618"
"org.eclipse.jetty.server.Response.setContentType(String) Response.java","427","0.2","45","1618"
"org.eclipse.jetty.server.HttpChannelOverHttp.produceContent() HttpChannelOverHttp.java","416","0.2","21","1618"
"java.time.format.DateTimeFormatterBuilder$FractionPrinterParser.convertToFraction(long) DateTimeFormatterBuilder.java","408","0.2","55","1618"
"ch.qos.logback.classic.LoggerContext.getTurboFilterChainDecision_0_3OrMore(Marker, Logger, Level, String, Object[], Throwable) LoggerContext.java","405","< 0.1","405","166748"
"com.fasterxml.jackson.core.JsonFactory.createGenerator(OutputStream, JsonEncoding) JsonFactory.java","404","0.2","25","1618"
"java.nio.DirectByteBuffer.get() DirectByteBuffer.java","400","< 0.1","267","50212"
"java.nio.DirectByteBuffer.put(byte) DirectByteBuffer.java","390","< 0.1","262","59866"
"java.util.concurrent.ArrayBlockingQueue.take() ArrayBlockingQueue.java","390","0.2","21","1618"
"org.eclipse.jetty.io.AbstractEndPoint.fillInterested(Callback) AbstractEndPoint.java","388","0.2","12","1619"
"java.util.stream.ReferencePipeline.collect(Collector) ReferencePipeline.java","385","0.2","22","1618"
"java.time.chrono.IsoChronology.zonedDateTime(Instant, ZoneId) IsoChronology.java","382","0.2","8","1618"
"org.eclipse.jetty.server.HttpConnection.releaseRequestBuffer() HttpConnection.java","381","0.1","33","3237"
"java.time.chrono.IsoChronology.zonedDateTime(Instant, ZoneId) IsoChronology.java","374","0.2","8","1618"
"java.util.concurrent.atomic.LongAdder.add(long) LongAdder.java","369","< 0.1","82","16187"
"org.eclipse.jetty.http.HttpParser.parsedHeader() HttpParser.java","365","< 0.1","57","6472"
"org.eclipse.jetty.io.FillInterest.register(Callback) FillInterest.java","365","0.2","7","1619"
"java.util.concurrent.SynchronousQueue$TransferStack.transfer(Object, boolean, long) SynchronousQueue.java","365","0.1","110","3239"
"org.eclipse.jetty.server.Response.completeOutput(Callback) Response.java","361","0.2","7","1618"
"org.eclipse.jetty.io.FillInterest.tryRegister(Callback) FillInterest.java","357","0.2","15","1619"
"java.nio.MappedByteBuffer.position(int) MappedByteBuffer.java","355","< 0.1","237","50162"
"org.eclipse.jetty.util.thread.QueuedThreadPool.tryExecute(Runnable) QueuedThreadPool.java","353","0.2","12","1619"
"org.eclipse.jetty.server.HttpOutput.complete(Callback) HttpOutput.java","353","0.2","20","1618"
"org.eclipse.jetty.io.ArrayByteBufferPool.acquire(int, boolean) ArrayByteBufferPool.java","351","0.1","39","3237"
"java.lang.invoke.VarHandleGuards.guard_LLL_Z(VarHandle, Object, Object, Object, VarHandle$AccessDescriptor) VarHandleGuards.java","347","< 0.1","208","27522"
"org.eclipse.jetty.io.ManagedSelector$SelectorProducer.processSelected() ManagedSelector.java","343","< 0.1","54","4859"
"org.eclipse.jetty.io.ManagedSelector$SelectorProducer.updateKeys() ManagedSelector.java","343","0.1","42","3240"
"org.eclipse.jetty.util.thread.ReservedThreadExecutor.tryExecute(Runnable) ReservedThreadExecutor.java","341","0.2","30","1619"
