"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.derby.impl.store.raw.data.CachedPage.unlatch() CachedPage.java","1958","0.1","84","19348"
"org.apache.derby.impl.services.cache.CacheEntry.unlock() CacheEntry.java","1921","< 0.1","351","79412"
"org.apache.derby.impl.store.raw.log.FileLogger.logAndDo(RawTransaction, Loggable) FileLogger.java","1881","0.6","124","2882"
"org.apache.derby.impl.store.raw.data.BasePage.unlatch() BasePage.java","1873","< 0.1","85","19348"
"org.apache.derby.impl.store.raw.xact.Xact.addContainer(long, long, int, Properties, int) Xact.java","1872","14","1","128"
"org.apache.derby.impl.store.raw.data.BaseDataFileFactory.addContainer(RawTransaction, long, long, int, Properties, int) BaseDataFileFactory.java","1859","14","7","128"
"org.apache.derby.impl.store.raw.data.StoredPage.releaseExclusive() StoredPage.java","1812","< 0.1","133","19588"
"org.apache.derby.impl.sql.compile.DMLModStatementNode.verifyTargetTable() DMLModStatementNode.java","1794","27","2","65"
"org.apache.derby.impl.sql.catalog.DataDictionaryImpl.getDescriptorViaIndex(int, ExecIndexRow, ScanQualifier[][], TabInfoImpl, TupleDescriptor, List, Class, boolean) DataDictionaryImpl.java","1788","7","1","249"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.release(int) AbstractQueuedSynchronizer.java","1782","< 0.1","599","89804"
"org.apache.derby.impl.store.raw.xact.Xact.logAndDo(Loggable) Xact.java","1733","1","32","1698"
"org.apache.derby.impl.drda.DRDAConnThread.writeSQLDARD(DRDAStatement, boolean, SQLException) DRDAConnThread.java","1718","8","13","214"
"org.apache.derby.impl.jdbc.EmbedConnection.getTR() EmbedConnection.java","1706","< 0.1","1706","786306"
"org.apache.derby.impl.drda.DRDAStatement.getScrollType() DRDAStatement.java","1664","< 0.1","1664","776844"
"org.apache.derby.iapi.store.raw.PageKey.hashCode() PageKey.java","1578","< 0.1","1057","243110"
