"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"com.opensymphony.xwork2.ognl.OgnlUtil.compileAndExecute(String, Map, OgnlUtil$OgnlTask) OgnlUtil.java","3585","5","2","652"
"org.apache.logging.log4j.core.config.AppenderControl.callAppender(LogEvent) AppenderControl.java","3567","0.6","28","5212"
"org.apache.logging.log4j.core.config.AppenderControl.callAppenderPreventRecursion(LogEvent) AppenderControl.java","3432","0.6","40","5212"
"org.apache.logging.log4j.core.config.AppenderControl.callAppender0(LogEvent) AppenderControl.java","3373","0.6","38","5212"
"ognl.Ognl.getValue(Object, Map, Object, Class) Ognl.java","3320","5","3","652"
"ognl.SimpleNode.getValue(OgnlContext, Object) SimpleNode.java","3300","1","11","2689"
"ognl.SimpleNode.evaluateGetValueBody(OgnlContext, Object) SimpleNode.java","3296","1","12","2689"
"org.apache.logging.log4j.core.config.AppenderControl.tryCallAppender(LogEvent) AppenderControl.java","3277","0.6","19","5212"
"java.util.jar.JarFile.isMultiRelease() JarFile.java","3268","< 0.1","2108","628461"
"org.apache.logging.log4j.core.appender.AbstractOutputStreamAppender.append(LogEvent) AbstractOutputStreamAppender.java","3258","0.6","19","5212"
"org.apache.logging.log4j.core.appender.AbstractOutputStreamAppender.tryAppend(LogEvent) AbstractOutputStreamAppender.java","3238","0.6","19","5212"
"org.apache.logging.log4j.core.appender.AbstractOutputStreamAppender.directEncodeEvent(LogEvent) AbstractOutputStreamAppender.java","3219","0.6","39","5212"
"org.apache.struts2.result.StrutsResultSupport.execute(ActionInvocation) StrutsResultSupport.java","3146","38","0","81"
"org.apache.struts2.result.ServletDispatcherResult.doExecute(String, ActionInvocation) ServletDispatcherResult.java","3128","38","0","81"
"ognl.ASTProperty.getValueBody(OgnlContext, Object) ASTProperty.java","2973","3","2","897"
"org.apache.logging.log4j.core.layout.PatternLayout.encode(Object, ByteBufferDestination) PatternLayout.java","2960","0.5","19","5212"
"org.apache.logging.log4j.core.layout.PatternLayout.encode(LogEvent, ByteBufferDestination) PatternLayout.java","2940","0.5","59","5212"
"org.apache.logging.log4j.spi.AbstractLogger.debug(String, Object, Object, Object) AbstractLogger.java","2911","2","4","1057"
"org.apache.logging.log4j.spi.AbstractLogger.logIfEnabled(String, Level, Marker, String, Object, Object, Object) AbstractLogger.java","2910","2","7","1221"
"org.apache.logging.log4j.spi.AbstractLogger.logMessage(String, Level, Marker, String, Object, Object, Object) AbstractLogger.java","2886","2","8","1057"
"org.apache.struts2.interceptor.FileUploadInterceptor.getTextMessage(Object, String, String[]) FileUploadInterceptor.java","2742","33","0","82"
"org.apache.struts2.interceptor.FileUploadInterceptor.getTextMessage(String, String[]) FileUploadInterceptor.java","2742","33","0","82"
"com.opensymphony.xwork2.TextProviderSupport.getText(String, String, String[]) TextProviderSupport.java","2726","33","0","82"
"com.opensymphony.xwork2.TextProviderSupport.getText(String, String[]) TextProviderSupport.java","2726","33","0","82"
"com.opensymphony.xwork2.util.StrutsLocalizedTextProvider.findText(Class, String, Locale, String, Object[]) StrutsLocalizedTextProvider.java","2723","33","0","82"
"com.opensymphony.xwork2.util.StrutsLocalizedTextProvider.findText(Class, String, Locale, String, Object[], ValueStack) StrutsLocalizedTextProvider.java","2722","33","0","82"
"org.eclipse.jetty.server.Dispatcher.forward(ServletRequest, ServletResponse) Dispatcher.java","2630","32","0","81"
"org.eclipse.jetty.server.Dispatcher.forward(ServletRequest, ServletResponse, DispatcherType) Dispatcher.java","2630","32","0","81"
"com.opensymphony.xwork2.ognl.SecurityMemberAccess.isAccessible(Map, Object, Member, String) SecurityMemberAccess.java","2587","3","19","812"
"ognl.Ognl.getValue(Object, Map, Object) Ognl.java","2433","4","1","571"
"com.opensymphony.xwork2.util.AbstractLocalizedTextProvider.getDefaultMessage(String, Locale, ValueStack, Object[], String) AbstractLocalizedTextProvider.java","2389","29","0","82"
"com.opensymphony.xwork2.util.AbstractLocalizedTextProvider.getDefaultMessageWithAlternateKey(String, String, Locale, ValueStack, Object[], String) AbstractLocalizedTextProvider.java","2389","29","0","82"
"com.opensymphony.xwork2.util.AbstractLocalizedTextProvider.findDefaultText(String, Locale) AbstractLocalizedTextProvider.java","2366","28","0","82"
"com.opensymphony.xwork2.util.StrutsLocalizedTextProvider.findDefaultText(String, Locale) StrutsLocalizedTextProvider.java","2366","28","0","82"
"java.util.zip.ZipFile$Source.getEntryHash(int) ZipFile.java","2238","< 0.1","2238","1288656"
"com.opensymphony.xwork2.ognl.OgnlValueStack.findValue(String) OgnlValueStack.java","2205","4","0.9","492"
"com.opensymphony.xwork2.ognl.OgnlValueStack.findValue(String, boolean) OgnlValueStack.java","2204","4","1","492"
"java.util.zip.ZipFile$Source.getEntryNext(int) ZipFile.java","2202","< 0.1","2202","1287985"
"org.eclipse.jetty.servlet.ServletHandler$ChainEnd.doFilter(ServletRequest, ServletResponse) ServletHandler.java","2190","27","0.1","81"
"org.eclipse.jetty.servlet.ServletHolder.handle(Request, ServletRequest, ServletResponse) ServletHolder.java","2188","27","0","81"
"org.eclipse.jetty.servlet.ServletHolder$NotAsync.service(ServletRequest, ServletResponse) ServletHolder.java","2187","27","0","81"
"javax.servlet.http.HttpServlet.service(ServletRequest, ServletResponse) HttpServlet.java","2187","13","0.2","162"
"org.eclipse.jetty.jsp.JettyJspServlet.service(HttpServletRequest, HttpServletResponse) JettyJspServlet.java","2187","27","8","81"
"com.opensymphony.xwork2.ognl.OgnlValueStack.tryFindValueWhenExpressionIsNotNull(String) OgnlValueStack.java","2180","4","1","492"
"com.opensymphony.xwork2.ognl.OgnlValueStack.tryFindValue(String) OgnlValueStack.java","2179","4","1","492"
"com.opensymphony.xwork2.ognl.OgnlValueStack.getValueUsingOgnl(String) OgnlValueStack.java","2176","4","1","492"
"com.opensymphony.xwork2.ognl.OgnlUtil.getValue(String, Map, Object) OgnlUtil.java","2164","4","1","490"
"com.opensymphony.xwork2.ognl.OgnlUtil.lambda$getValue$1(Map, Object, Object) OgnlUtil.java","2157","4","0.9","490"
"org.apache.logging.log4j.core.layout.PatternLayout.toText(AbstractStringLayout$Serializer2, LogEvent, StringBuilder) PatternLayout.java","2130","0.4","19","5212"
"java.lang.StackStreamFactory$StackFrameTraverser.nextStackFrame() StackStreamFactory.java","2124","< 0.1","685","46908"
"org.apache.logging.log4j.core.layout.PatternLayout$PatternFormatterPatternSerializer.toSerializable(LogEvent, StringBuilder) PatternLayout.java","2110","0.4","154","5212"
"ognl.OgnlRuntime.getProperty(OgnlContext, Object, Object) OgnlRuntime.java","1997","1","5","1141"
"org.apache.logging.log4j.core.pattern.PatternFormatter.format(LogEvent, StringBuilder) PatternFormatter.java","1956","< 0.1","297","78180"
"com.opensymphony.xwork2.util.StrutsLocalizedTextProvider.findResourceBundle(String, Locale) StrutsLocalizedTextProvider.java","1953","1","3","1066"
"com.opensymphony.xwork2.util.AbstractLocalizedTextProvider.findResourceBundle(String, Locale) AbstractLocalizedTextProvider.java","1950","1","7","1066"
"java.util.ResourceBundle.getBundle(String, Locale, ClassLoader) ResourceBundle.java","1905","23","0","82"
"java.util.ResourceBundle.getBundleImpl(String, Locale, Class, ClassLoader, ResourceBundle$Control) ResourceBundle.java","1904","23","0","82"
"java.util.ResourceBundle.getBundleImpl(Module, Module, String, Locale, ResourceBundle$Control) ResourceBundle.java","1904","23","0","82"
"java.util.ResourceBundle.findBundle(Module, Module, ResourceBundle$CacheKey, List, List, int, ResourceBundle$Control, ResourceBundle) ResourceBundle.java","1899","7","0","246"
"java.util.ResourceBundle.loadBundle(ResourceBundle$CacheKey, List, ResourceBundle$Control, boolean) ResourceBundle.java","1882","7","0","245"
"java.util.ResourceBundle$Control.newBundle(String, Locale, String, ClassLoader, boolean) ResourceBundle.java","1876","3","0","490"
"java.util.ResourceBundle$Control.newBundle0(String, String, ClassLoader, boolean) ResourceBundle.java","1853","3","0","490"
"org.apache.jasper.servlet.JspServlet.service(HttpServletRequest, HttpServletResponse) JspServlet.java","1832","22","1","81"
"org.apache.jasper.servlet.JspServlet.serviceJspFile(HttpServletRequest, HttpServletResponse, String, boolean) JspServlet.java","1824","22","0.5","81"
"org.apache.jasper.servlet.JspServletWrapper.service(HttpServletRequest, HttpServletResponse, boolean) JspServletWrapper.java","1823","22","1","81"
"org.apache.logging.log4j.spi.AbstractLogger.debug(String, Object, Object) AbstractLogger.java","1761","2","10","653"
"org.apache.logging.log4j.spi.AbstractLogger.logIfEnabled(String, Level, Marker, String, Object, Object) AbstractLogger.java","1755","1","5","897"
"org.apache.logging.log4j.spi.AbstractLogger.logMessage(String, Level, Marker, String, Object, Object) AbstractLogger.java","1737","2","5","653"
"ognl.ASTChain.getValueBody(OgnlContext, Object) ASTChain.java","1682","5","0.7","326"
"org.apache.jasper.runtime.HttpJspBase.service(HttpServletRequest, HttpServletResponse) HttpJspBase.java","1680","20","0.2","81"
"org.apache.jsp.HelloWorld_jsp._jspService(HttpServletRequest, HttpServletResponse) HelloWorld_jsp.java","1680","20","4","81"
"com.opensymphony.xwork2.ognl.accessor.CompoundRootAccessor.getProperty(Map, Object, Object) CompoundRootAccessor.java","1654","2","9","571"
